MESS_DATUM,WATER-LEVEL,DISCHARGE,  RS,RS1,RS2,RS3,RS7,RS14, RSF,FLOOD,PIVOT
1990-01-01,4.548,22.0,0.1,0.1027901147084698,0.0812138492397264,0.0,0.453203994833308,6.1172339595882335,6.0,0,1
1990-01-08,4.108,20.8,1.1,2.06494617915308,1.6655086670819386,0.0914196924989944,3.8671211425079615,1.1323878612840117,6.0,0,8
1990-01-15,4.249666666666667,20.666666666666668,8.6,6.968062753899877,2.82212491082469,0.8457660370409006,0.0,0.0,6.0,0,15
1990-01-22,6.136571428571429,24.571428571428573,3.4,47.15936663979605,33.82996434485466,2.1488440932363373,0.0,0.0,6.0,0,22
1990-01-29,35.91542857142857,94.0,0.0,0.0,0.0,0.0,0.3035106106405278,4.296026421279831,0.0,0,29
1990-02-05,8.268666666666666,29.666666666666668,0.0,0.0,0.0,1.1125020289790235,6.270185660449438,3.399783187089544,0.0,0,36
1990-02-12,8.024166666666666,27.666666666666668,5.9,9.957377469611714,10.950751517491954,11.323938202207144,9.077979057661826,7.312292371988599,8.0,0,43
1990-02-19,16.081714285714288,51.0,0.0,0.0,0.0,0.0,0.0,10.294159454400736,0.0,0,50
1990-02-26,12.191714285714285,40.0,17.2,9.042941262694033,10.0033274142233,10.18314983116744,0.349912121841444,0.0,8.0,0,57
1990-03-05,29.574999999999996,83.28571428571429,0.0,0.1465900801941154,0.0230477851883839,0.0,0.0,3.3148303824969974,0.0,0,64
1990-03-12,7.949,30.0,0.0,0.0,0.2413359674925606,0.0,3.809169766326727,6.295227918666811,0.0,0,71
1990-03-19,4.8995,22.0,5.9,2.5813754420924173,1.9130790983490369,0.8105486365754806,7.375164448334052,3.784752736501318,6.0,0,78
1990-03-26,6.7222857142857135,27.142857142857142,8.0,6.109872768257264,0.4520683883160734,0.7742468304591541,4.482588291953594,0.0857547245042311,6.0,0,85
1990-04-02,5.675,24.5,3.1,3.6567270069858906,3.589598064210215,3.529449329666534,0.0,0.0,6.0,0,92
1990-04-09,4.6255,21.833333333333332,0.0,5.658190914578794,1.0614685185192156,0.4371278699914723,7.5080845227543,0.0,0.0,0,99
1990-04-16,7.049285714285714,29.0,7.1,7.043843557043092,0.0,0.1482512481770995,0.1051333518003513,0.0,6.0,0,106
1990-04-23,4.558333333333334,22.2,0.0,0.1573233972735955,2.9313851689337325,3.5756842921304672,0.2498209969359903,0.0916209700883664,6.0,0,113
1990-04-30,5.955571428571429,26.0,0.0,0.0,0.0,0.0,0.0085284994311305,0.1,0.0,0,120
1990-05-07,5.3895,24.5,0.1,0.1,1.1799532046596766,6.377418127673366,3.8109525295499846,0.0689698712163949,6.0,0,127
