MESS_DATUM,WATER-LEVEL,DISCHARGE,  RS,RS1,RS2,RS3,RS7,RS14, RSF,FLOOD,PIVOT
2023-03-01,21.295935483870966,65.73870967741935,0.0,0.0,0.0,0.0,9.104616796781496,0.0,0.0,0,12113
2023-03-31,16.9811,56.306666666666665,19.8,26.308779831448867,13.567405241704376,0.0,1.0087876926660404,4.981610942505233,4.0,0,12143
2023-05-01,8.554032258064517,36.38709677419355,0.0,0.0667315998699173,0.0077295584560107,0.0,0.0280559705237583,3.9127322207084254,0.0,0,12174
2023-05-31,4.406366666666667,24.926666666666666,0.0,0.0,0.0,0.0,1.2267518462996754,1.4141589859905912,0.0,0,12204
2023-07-01,5.819580645161291,28.932258064516127,6.3,3.781912600965265,0.0,8.718452418326352,0.0,3.10534775218079,4.0,0,12235
2023-08-01,15.22809677419355,53.019354838709674,2.6,8.941441205424933,14.127582811813427,7.994549200353013,4.203574543314555,7.615327553315027,4.0,0,12266
2023-08-31,6.963533333333333,31.95,0.0,0.0,16.31753898935181,0.0,0.0,0.0,0.0,0,12296
2023-10-01,10.024387096774193,39.6741935483871,0.0,0.0,6.156722836594074,1.4156838643531204,0.0761487917250035,0.2400211255846446,0.0,0,12327
2023-10-31,31.1639,89.45333333333333,10.1,1.8977649531396747,0.0407622004820713,2.254868480978957,0.0,11.0872202914858,4.0,0,12357
2023-12-01,39.96045161290322,103.54838709677419,0.0,0.0,0.4451986663313217,3.150579135153156,3.988105036844032,0.1468394710976976,0.0,0,12388
